1st	condecorav	"adorn, embellish with ornament/excessively/carefully; decorate, grace;"	perfect_stem
1st	condelectav	delight in; (PASSIVE) be delighted with something;	perfect_stem
1st	condemnav	"condemn, doom, convict; find guilty; (pass) sentence; blame, censure, impugn;"	perfect_stem
1st	condensav	compress; pack/press closely together; condense/make firm; (PASS) grow thickly;	perfect_stem
1st	condomav	"check, curb; tame completely;"	perfect_stem
1st	condonav	give (away/up); present; make present of; forgive/pardon/absolve; sacrifice to;	perfect_stem
1st	condulcav	sweeten;	perfect_stem
1st	condumnav	"condemn, doom, convict; find guilty; (pass) sentence; blame, censure, impugn;"	perfect_stem
1st	conduplicav	"double, make twofold/twice as much/great; make two kinds; embrace (w/corpora);"	perfect_stem
1st	condurav	"harden, make hard;"	perfect_stem
1st	conestav	"honor, grace; do honor/pay respect to; make respectable; prevent baldness (L+S);"	perfect_stem
1st	confarreav	marry by confarreatio (ceremony with meal/grain offering); contract marriage;	perfect_stem
1st	confederav	confederate; join in league;	perfect_stem
1st	confermentav	"leaven, ferment through and through;"	perfect_stem
1st	conferruminav	cause to join; knit together (fractures); cement (L+S); solder together;	perfect_stem
1st	conferuminav	cause to join; knit together (fractures); cement (L+S); solder together;	perfect_stem
1st	confictav	fabricate/invent/concoct an accusation/falsehood together; counterfeit/feign;	perfect_stem
1st	configurav	"mold, shape; form from/after something, fashion accordingly (L+S);"	perfect_stem
1st	confirmav	"strengthen, develop, build up (w/troops); make secure/firm; reassure; secure;"	perfect_stem
1st	confirmav	"|assert positively; declare, prove, confirm, support; sanction; encourage;"	perfect_stem
1st	confiscav	"confiscate/seize (for the public treasury); lay-up in a treasury, store;"	perfect_stem
1st	conflabellav	fan violently; kindle;	perfect_stem
1st	conflagrav	be on fire/burn; be burnt down/consumed/utterly destroyed; be/become inflamed;	perfect_stem
1st	conflammav	inflame;	perfect_stem
1st	conflictav	"harm, assail, harass, distress, torment, vex; bring to ruin;"	perfect_stem
1st	conflictav	|strike frequently/forcibly/violently; buffet; ruin;	perfect_stem
1st	conflav	"kindle/ignite, blow on; arouse/stir up; melt (down); cast/weld; run up debt;"	perfect_stem
1st	conflav	"|start, cause, bring about; bring/rake together, compose; invent/concoct (lie);"	perfect_stem
1st	conflav	"||forge; refine, purify; inflame;"	perfect_stem
1st	confluctuav	"wave, swell, undulate, fluctuate; surge/rise in waves on all sides (L+S);"	perfect_stem
1st	confoederav	"unite, join in a league;"	perfect_stem
1st	confoedav	"befoul, make filthy;"	perfect_stem
1st	conformav	"shape/mold skillfully; outline, describe; train/educate/teach; make to agree;"	perfect_stem
1st	confornicav	"vault over, over-arch, cover with an arched roof;"	perfect_stem
1st	confortav	"strengthen very much; (reinforce, fortify); console, comfort (Bee); encourage;"	perfect_stem
1st	confrequentav	"visit frequently/in large numbers, frequent; increase in numbers;"	perfect_stem
1st	confrequentav	|celebrate/keep (festival); keep in mind; maintain (memory of the dead);	perfect_stem
1st	confricav	"rub vigorously; rub (with unguents, massage, rub down (body); rub/make smooth;"	perfect_stem
1st	confriav	cover with power (or the like); rub in (L+S);	perfect_stem
1st	confrixav	roast/fry (with something);	perfect_stem
1st	confrontav	confront;	perfect_stem
1st	confunerav	"bury, inter; ruin, destroy;"	perfect_stem
1st	confutav	"restrain, check, repress, dampen, suppress, diminish; keep from boiling over;"	perfect_stem
1st	confutav	"|abash, silence (accuser); shock; disprove, refute; convict of error; put down;"	perfect_stem
1st	confutuav	have sexual intercourse with (woman); (rude); lie with conjugally (L+S);	perfect_stem
1st	congelav	"cause to freeze/congeal/grow hard; (PASS) become frozen, congeal/curdle/freeze;"	perfect_stem
1st	congelav	"|harden; make/become hard; strike fear into, chill; render/become inactive;"	perfect_stem
1st	congeminav	double; increase; combine to double size; redouble; employ in repeated action;	perfect_stem
1st	congenerav	"bind by ties of kinship, unite; give birth/beget/produce at the same time;"	perfect_stem
1st	congeniclav	fall on one's knees;	perfect_stem
1st	congenuclav	fall on one's knees;	perfect_stem
1st	congerminav	"sprout, put forth shoots; shoot forth at the same time (L+S);"	perfect_stem
1st	congestav	bring/carry together;	perfect_stem
1st	conglaciav	"freeze, turn (entirely) to ice; cause to freeze up; be inactive;"	perfect_stem
1st	conglobav	form/make into a ball; roll up; accumulate; crowd/press/mass together; clot;	perfect_stem
1st	conglomerav	"concentrate, gather into a compact mass; heap (evils upon a person) (w/in+ACC);"	perfect_stem
1st	conglorificav	glorify together with (others); (PASSIVE) be glorified with;	perfect_stem
1st	conglutinav	bind (books);	perfect_stem
1st	conglutinav	glue/stick/bind/cohere together; cement; cleave to; bring to agreement; devise;	perfect_stem
1st	congraecav	"squander like a Greek; lavish on banquets, squander on luxury (L+S);"	perfect_stem
1st	congregav	"collect/bring together/assemble/convene; flock, congregate; group; concentrate;"	perfect_stem
1st	congyrav	"circle, make a circle around a person;"	perfect_stem
1st	coninquinav	befoul/pollute/defile wholly (immorality); contaminate/taint/infect (w/disease);	perfect_stem
1st	coniscav	"brandish/shake/quiver; flash/glitter, emit/reflect intermittent/quivering light;"	perfect_stem
1st	conjectav	"conjecture, think, imagine, infer, guess, conclude; judge, draw a conclusion;"	perfect_stem
1st	conjectav	|throw together; assemble; throw (person in prison); interpret (portent);	perfect_stem
1st	conjugav	"join in marriage; form a friendship; join together, unite in (L+S);"	perfect_stem
1st	conjurav	"swear/act together, join in an oath/plot; conspire, plot; form alliance/league;"	perfect_stem
1st	conlabefactav	cause to topple over; make to reel/totter (L+S); overpower/subdue; melt (metal);	perfect_stem
1st	conlabellav	make/form by putting the lips together;	perfect_stem
1st	conlabav	labor/work with/together;	perfect_stem
1st	conlacerav	lacerate severely; tear to pieces (L+S);	perfect_stem
1st	conlacrimav	"weep together, weep in the company of someone; weep over/for (w/ACC); bewail;"	perfect_stem
1st	conlacrumav	"weep together, weep in the company of someone; weep over/for (w/ACC); bewail;"	perfect_stem
1st	conlaterav	admit on both sides;	perfect_stem
1st	conlatrav	bark in chorus at; bark/yelp fiercely at (L+S); inveigh against;	perfect_stem
1st	conlaudav	praise/extol highly; commend; eulogize;	perfect_stem
1st	conlaxav	loosen; make loose/porous (L+S);	perfect_stem
1st	conlevav	make (entirely) smooth; smooth;	perfect_stem
1st	conlibrav	measure; measure off (L+S);	perfect_stem
1st	conligav	"bind/tie/pack together/up, connect, unite/unify; fetter/bind; immobilize, stop;"	perfect_stem
1st	conlimitav	border upon; (w/DAT);	perfect_stem
1st	conlimav	direct (the eyes) sideways; glance sidelong;	perfect_stem
1st	conlineav	"align, direct, aim;"	perfect_stem
1st	conliniav	"align, direct, aim;"	perfect_stem
1st	conlocav	"place/put/set in order/proper position, arrange; station, post, position; apply;"	perfect_stem
1st	conlocav	"|put together, assemble; settle/establish in a place/marriage; billet; lie down;"	perfect_stem
1st	conlocupletav	"enrich, make wealthy/very rich; embellish, adorn;"	perfect_stem
1st	conlucav	prune; thin out (trees); clear/thin (forest) (L+S);	perfect_stem
1st	conluminav	illuminate (on all sides/fully);	perfect_stem
1st	conlustrav	"illuminate, make bright, light up fully; look over, survey; traverse, explore;"	perfect_stem
1st	conlutitav	soil/defile greatly/thoroughly;	perfect_stem
1st	conlutlentav	cover over with mud;	perfect_stem
1st	conmemorav	"recall (to self/other); keep in mind, remember; mention/relate; place on record;"	perfect_stem
1st	conmitigav	soften; make soft (L+S); mellow;	perfect_stem
1st	conmonstrav	"point out (fully/distinctly), show where; make known, declare, reveal;"	perfect_stem
1st	conmorav	"stop/stay/remain, abide; linger, delay; detain, be delayed (menses); dwell on;"	perfect_stem
1st	conmostrav	"point out (fully/distinctly), show where; make known, declare, reveal;"	perfect_stem
1st	conmunicav	share; share/divide with/out; receive/take a share of; receive; join with;	perfect_stem
1st	conmunicav	"|communicate, discuss, impart; make common cause; take common counsel, consult;"	perfect_stem
1st	connumerav	"reckon in, include in counting/the count; number with, reckon among (L+S);"	perfect_stem
1st	conparav	"prepare; provide; compose; collect, get together/hold of; raise (force); unite;"	perfect_stem
1st	conparav	"|place together, match, couple, pair; set/pit against; treat as equal; compare;"	perfect_stem
1st	conparav	"||set up/establish/institute; arrange, dispose, settle; buy, acquire, secure;"	perfect_stem
1st	conpellav	"address, accost, speak to, call upon; appeal to; challenge; chide/rebuke; accuse"	perfect_stem
1st	conpensav	"balance/weigh, offset; get rid of; make good, compensate; save/secure; short cut"	perfect_stem
1st	conperendinav	adjourn the trial of a person; adjourn a trial; (for two days or later);	perfect_stem
1st	conpilav	"rob, pillage, steal from (another writer), plagiarize; beat up thoroughly;"	perfect_stem
1st	conplacav	"conciliate (greatly), placate; win the sympathy of;"	perfect_stem
1st	conplanav	"make (ground) level/flat; smooth out (trouble); pull down, raze to the ground;"	perfect_stem
1st	conplicav	"fold/tie up/together; roll/curl/double up, wind (round); involve; bend at joint;"	perfect_stem
1st	conplicu	"fold/tie up/together; roll/curl/double up, wind (round); involve; bend at joint;"	perfect_stem
1st	conplorav	"bewail, bemoan; lament loudly/together/violently; despair of; morn for;"	perfect_stem
1st	conportav	"carry, transport, bring in, convey (to market); bring together; amass, collect;"	perfect_stem
1st	conpotav	drink together;	perfect_stem
1st	conprehensav	"seize in an embrace; embrace, hug;"	perfect_stem
1st	conprobav	"approve, accept, sanction, ratify; prove, justify, confirm, attest, bear out;"	perfect_stem
1st	conpulsav	"batter, pound;"	perfect_stem
1st	conpurgav	purify completely/thoroughly;	perfect_stem
1st	conputav	"reckon/compute/calculate, sum/count (up); take/include in reckoning; work out;"	perfect_stem
1st	conquadrav	"agree with, be proportioned to; square to;"	perfect_stem
1st	conquadrav	"make square, square;"	perfect_stem
1st	conquassav	"shake violently; break, shatter; unsettle, disturb, throw into confusion;"	perfect_stem
1st	conquinav	befoul/pollute/defile wholly (immorality); contaminate/taint/infect (w/disease);	perfect_stem
1st	conregnav	reign together with one;	perfect_stem
1st	conreptav	creep;	perfect_stem
1st	conresuscitav	raise up/from the dead together;	perfect_stem
1st	conrivav	"lead/channel (water) into the same channel/basin, collect;"	perfect_stem
1st	conroborav	"strengthen, harden, reinforce; corroborate; mature; make powerful, fortify;"	perfect_stem
1st	conrogav	collect money by begging/entreaty; summon/invite (persons) to a gathering;	perfect_stem
1st	conrotundav	make round; round off; amass/make up a round sum of money;	perfect_stem
1st	conrugav	make wrinkled; (make one turn up one's nose); corrugate;	perfect_stem
1st	conrutundav	make round; round off; amass/make up a round sum of money;	perfect_stem
1st	consacrav	"consecrate/dedicate, set apart; hallow, sanctify; deify; curse; vow to a god;"	perfect_stem
1st	consaeptav	"surround with a wall/fence/hedge; enclose, fence; fence/hedge in;"	perfect_stem
1st	consalutav	hail/greet/salute (as); exchange greetings; greet/salute cordially (L+S);	perfect_stem
1st	consanav	heal; make whole; make wholly sound (L+S);	perfect_stem
1st	consarcinav	stitch/sew/patch together;	perfect_stem
1st	consauciav	"injure, wound severely;"	perfect_stem
1st	consaviav	cover with kisses; kiss affectionately (L+S);	perfect_stem
1st	conscelerav	"stain with crime, pollute with guilt, dishonor, disgrace by wicked conduct;"	perfect_stem
1st	conscribillav	"scrawl/scribble over/upon, cover with scribbling; mark by beating (L+S);"	perfect_stem
1st	consecu	"dismember, chop/cut up/short/off/in pieces/deep; prune/top; lacerate; intersect;"	perfect_stem
1st	consecrav	"consecrate/dedicate, set apart; hallow, sanctify; deify; curse; vow to a god;"	perfect_stem
1st	consedav	"stop, check, allay; still, quiet (L+S);"	perfect_stem
1st	conseptav	"surround with a wall/fence/hedge; enclose, fence; fence/hedge in;"	perfect_stem
1st	conservav	"keep safe/intact, save (from danger); preserve, maintain; spare; keep/observe;"	perfect_stem
1st	considerav	"examine/look at/inspect; consider closely, reflect on/contemplate; investigate;"	perfect_stem
1st	consignificav	be significant; convey extra meaning;	perfect_stem
1st	consignav	(fix a) seal; put on record; indicate precisely/establish; attest/authenticate;	perfect_stem
1st	consimilav	compare;	perfect_stem
1st	consociav	"associate/join/unite (in), share; bring in close relation/alliance/partnership;"	perfect_stem
1st	consolidav	"solidify, make solid/thick; merge (usufruct) attached property, consolidate;"	perfect_stem
1st	consolav	"console, cheer, comfort; (PASS) console oneself, take comfort;"	perfect_stem
1st	consomniav	dream of;	perfect_stem
1st	consonu	"sound/utter/make noise together, harmonize; resound/re-echo; agree;"	perfect_stem
1st	conspirav	plot/conspire/unite; sound/act in unison/harmony/accord; blow together (horns);	perfect_stem
1st	conspirav	coil up;	perfect_stem
1st	conspissav	thicken; condense;	perfect_stem
1st	conspoliav	rob;	perfect_stem
1st	conspurcav	"befoul, pollute; defile sexually;"	perfect_stem
1st	consputav	spit on/over; (in contempt);	perfect_stem
1st	constagnav	cause to stand; congeal;	perfect_stem
1st	constiti	it is agreed/evident/understood/correct/well known (everyone knows/agrees);	perfect_stem
1st	consternav	"confound/shock/confuse/perplex/dismay; terrify/alarm/frighten, drive frantic;"	perfect_stem
1st	consternav	|overcome; stretch/lay out upon the ground; excite to sedition/revolt/mutiny;	perfect_stem
1st	constipav	crowd together; press/crowd closely together (L+S);	perfect_stem
1st	constit	"agree/correspond/fit, be correct; be dependent/based upon; exist/continue/last;"	perfect_stem
1st	constit	|be certain/decided/consistent/sure/fixed/established/well-known/apparent/plain;	perfect_stem
1st	constit	||stand firm/still/erect/together; remain motionless/constant; consist of/in;	perfect_stem
1st	constrictav	draw together; (medical term associated with cauterization and amputation);	perfect_stem
1st	constuprav	"ravish, rape; debauch, defile, corrupt; have illicit (adultery/forcible) sex;"	perfect_stem
1st	consuaviav	cover with kisses; kiss affectionately (L+S);	perfect_stem
1st	consudav	sweat profusely/well/a lot; (also applied to packed olives/fruit);	perfect_stem
1st	consultav	"consult, take counsel; form plans, provide; consult oracle/astrologer;"	perfect_stem
1st	consultav	"|deliberate, debate, discuss; consider carefully, weigh, ponder;"	perfect_stem
1st	consummav	"add/reckon/total/sum/make up; finish off, end; bring about, achieve/accomplish;"	perfect_stem
1st	consummav	|bring to perfection; put finishing/crowning touch; serve one's time; be grown;	perfect_stem
1st	consusrrav	whisper together;	perfect_stem
1st	contabulav	"board over, cover with boards; furnish with roof/floor/bridge; build; bridge;"	perfect_stem
1st	contaminav	"corrupt, defile (w/filth/intercourse), stain, befoul spoil; ruin, dishonor;"	perfect_stem
1st	contaminav	"|debase w/mixture of inferior material; contaminate, infect; pollute (morally);"	perfect_stem
1st	contemerav	"violate; defile, pollute; stain;"	perfect_stem
1st	contemperav	temper (by mixing) (drink); moderate (L+S);	perfect_stem
1st	contemplav	"observe/note/notice, gaze/look hard at, regard; contemplate/consider carefully;"	perfect_stem
1st	contemporav	"be contemporary, be at the same time;"	perfect_stem
1st	contenebrav	grow dark;	perfect_stem
1st	conterebrav	pierce/bore through;	perfect_stem
1st	conterminav	"border on; be a borderer, have a common boundary;"	perfect_stem
1st	conternav	divide into groups of three; (persons);	perfect_stem
1st	contesserav	contract friendship with tesserae (token divided between friends as sign);	perfect_stem
1st	contignav	"join/furnish with joists/beams; rafter, floor;"	perfect_stem
1st	continuav	"make continuous (space/time); put in line, join (in succession), connect, unite;"	perfect_stem
1st	continuav	|bridge (gap); extend/prolong/draw out/last/renew; keep on; do without pause;	perfect_stem
1st	continuav	||adjourn;	perfect_stem
1st	contonavi	it thunders violently/loudly/heavily;	perfect_stem
1st	contractav	"handle, finger, touch repeatedly; feel; handle unlawfully (theft/embezzlement);"	perfect_stem
1st	contractav	"|caress/fondle, handle amorously; have sex with; deal with/handle/apply oneself;"	perfect_stem
1st	contrectav	"touch repeatedly, handle, finger; feel; handle unlawfully (theft/embezzlement);"	perfect_stem
1st	contrectav	"|handle amorously, caress/fondle; have sex with; deal with/handle/apply oneself;"	perfect_stem
1st	contribulav	"crush, bruise; afflict much, crush;"	perfect_stem
1st	contricav	"fritter away, waste;"	perfect_stem
1st	contristav	"sadden, make gloomy, depress, discourage; afflict, sap, damage (crops); darken;"	perfect_stem
1st	contrucidav	slaughter/butcher; cut/hew down/about; cut to/in pieces;	perfect_stem
1st	contrucidav	"|inflict many wounds on, kill large numbers; slay (L+S); put to the sword;"	perfect_stem
1st	contruncav	"hack/cut down/to pieces; gobble up, dispatch (food);"	perfect_stem
1st	contumeliav	insult; treat outrageously;	perfect_stem
1st	contumulav	"bury, inter; heap together; heap up like a mound (L+S); furnish with a mound;"	perfect_stem
1st	conturbav	"confuse, disquiet/confound/derange/dismay, upset/mix up; go bankrupt, default;"	perfect_stem
1st	conturmav	arrange in turmae/squadrons (cavalry);	perfect_stem
1st	convalidav	"validate, make valid;"	perfect_stem
1st	convallav	"surround with a rampart/entrenchment; hedge in; encircle, surround (L+S);"	perfect_stem
1st	convariav	"vary, be different;"	perfect_stem
1st	convariav	"spot, variegate;"	perfect_stem
1st	convasav	pack up (baggage); pack vessels/implements together (L+S); pile up;	perfect_stem
1st	convectav	"carry/bring together (in abundance); gather, collect;"	perfect_stem
1st	convelav	"cover (over), veil; wrap around;"	perfect_stem
1st	convenustav	"ornament, adorn;"	perfect_stem
1st	converberav	"beat, batter; bruise; strike severely (L+S); chastise;"	perfect_stem
1st	conversav	"turn, turn over in the mind, ponder; turn around (L+S);"	perfect_stem
1st	convexav	"jostle, push against; press/squeeze together (L+S);"	perfect_stem
1st	convibrav	"move rapidly, flash; set in rapid motion; move something quickly/rapidly;"	perfect_stem
1st	conviolav	"violate, desecrate (tomb/etc.);"	perfect_stem
1st	conviserav	"incorporate, unite;"	perfect_stem
1st	convitiav	attack/injure at some later time;	perfect_stem
1st	convivificav	"quicken together; revive, give/restore life together (physical/spiritual);"	perfect_stem
1st	convivav	give/attend dinner party/banquet; carouse; eat/feast together (L+S); live with;	perfect_stem
1st	convocav	call/bring together; assemble; convoke/convene; summon/muster; collect (thing);	perfect_stem
1st	convolnerav	"wound/inflict severe wounds (person/body part); cut; bore, perforate (pipe);"	perfect_stem
1st	convolav	fly/flock together; run together; assemble rapidly; have recourse to (w/ad);	perfect_stem
1st	convolutav	whirl/roll around rapidly?;	perfect_stem
1st	convorav	"eat up, devour;"	perfect_stem
1st	convulnerav	"inflict severe wounds (on person/part of body); cut; bore, perforate (pipe);"	perfect_stem
1st	cooperav	"work with/together, cooperate (with); combine, unite;"	perfect_stem
1st	cooptav	"choose (colleague in office), elect; co-opt, admit;"	perfect_stem
1st	coordinav	"coordinate, arrange together; set in order; correlate;"	perfect_stem
1st	coptav	"choose (colleague in office), elect; co-opt, admit;"	perfect_stem
1st	copulav	"connect, join physically, couple; bind/tie together, associate, unite, ally;"	perfect_stem
1st	coquinav	befoul/pollute/defile wholly; (coinquino); contaminate/taint/infect (w/disease);	perfect_stem
1st	coquinav	"cook, prepare food;"	perfect_stem
1st	coquitav	"cook; boil, fry, bake; burn, parch (sun); stir up; ripen, mature (plot); digest;"	perfect_stem
1st	coracinav	caw (like a crow); croak (like a frog);	perfect_stem
1st	coronav	"wreathe, crown, deck with garlands; award prize; surround/encircle, ring round;"	perfect_stem
1st	corporav	"kill, strike dead; form into a body, furnish w/a body; form (corporate society);"	perfect_stem
1st	corregnav	reign together with one;	perfect_stem
1st	correptav	creep;	perfect_stem
1st	corresuscitav	raise up/from the dead together;	perfect_stem
1st	corrivav	"lead/channel (water) into the same channel/basin, collect;"	perfect_stem
1st	corroborav	"strengthen, harden, reinforce; corroborate; mature; make powerful, fortify;"	perfect_stem
1st	corrogav	collect money by begging/entreaty; summon/invite (persons) to a gathering;	perfect_stem
1st	corrotundav	make round; round off; amass/make up a round sum of money;	perfect_stem
1st	corrugav	make wrinkled; (make one turn up one's nose); corrugate;	perfect_stem
1st	corrutundav	make round; round off; amass/make up a round sum of money;	perfect_stem
1st	coruscav	"brandish/shake/quiver; flash/glitter, emit/reflect intermittent/quivering light;"	perfect_stem
1st	cosiderav	"examine/look at/inspect; consider closely, reflect on/contemplate; investigate;"	perfect_stem
1st	cosignav	(fix a) seal; put on record; indicate precisely/establish; attest/authenticate;	perfect_stem
1st	crassav	"thicken, condense, make thick;"	perfect_stem
1st	creditav	believe strongly;	perfect_stem
1st	cremitav	burn; cremate;	perfect_stem
1st	cremav	burn (to ash)/cremate; consume/destroy (fire); burn alive; make burnt offering;	perfect_stem
1st	creav	create/bring into being/make; procreate; beget/sire; give birth to;	perfect_stem
1st	creav	"|produce/bear fruit; bring about; cause to grow; elect, appoint, invest;"	perfect_stem
1st	creav	||institute; conjure up; (PASS) be born/spring from; be home/native of;	perfect_stem
1st	crepitav	rattle/clatter; rustle/crackle; produce rapid succession of sharp/shrill noises;	perfect_stem
1st	crepu	"rattle/rustle/clatter; jingle/tinkle; snap (fingers); harp on, grumble at; fart;"	perfect_stem
1st	crepu	|crack; burst asunder; resound;	perfect_stem
1st	cressav	"increase (size/number/honor), multiply; thrive;"	perfect_stem
1st	cribellav	"sift, pass through a sieve;"	perfect_stem
1st	cribrav	"sift, pass through a sieve;"	perfect_stem
1st	criminav	"accuse, denounce; charge (with); allege with accusation; make accusations;"	perfect_stem
1st	crisav	move the haunches as in copulation (women); (rude);	perfect_stem
1st	crispicav	curl (hair); make/appear wavy; ripple; shake/brandish; tremble/quiver; wiggle;	perfect_stem
1st	crispav	curl (hair); make/appear wavy; ripple; shake/brandish; tremble/quiver; wiggle;	perfect_stem
1st	crissav	move the haunches as in copulation (women); (rude);	perfect_stem
1st	crocinav	anoint with saffron-ointment;	perfect_stem
1st	crocitav	croak/caw (like a raven); (loudly L+S);	perfect_stem
1st	crocav	dye saffron-yellow;	perfect_stem
1st	crotalissav	clack/sound/rattle with castanets;	perfect_stem
1st	crotolav	"clack, make the characteristic sound of the stork;"	perfect_stem
1st	cruciav	"torment, torture; cause grief/anguish; crucify; suffer torture/agony; grieve;"	perfect_stem
1st	cruditav	suffer from indigestion;	perfect_stem
1st	cruentav	"stain/spot/mark with blood; cause to bleed, wound; pollute with blood-guilt;"	perfect_stem
1st	cruentav	|make/dye blood-red; soak/besplatter with any liquid; tinge with red (L+S);	perfect_stem
1st	cruminav	fill like a purse;	perfect_stem
1st	crustav	encrust/cover w/layer/coating/plaster; emboss/carve/decorate w/relief/embossing;	perfect_stem
1st	crystallizav	crystallize;	perfect_stem
1st	cubitav	"recline, lie down, take rest, sleep; lie down often; lie/sleep (sexual);"	perfect_stem
1st	cubu	"lie (down/asleep); recline, incline; lie/be in bed, rest/sleep; be sick/dead;"	perfect_stem
1st	cucubav	hoot; (of the screech owl);	perfect_stem
1st	cuculav	utter the cry of the cuckoo;	perfect_stem
1st	culav	"drive, thrust, shove; (perh. slang); push (one) by/in the culus (Sex rude);"	perfect_stem
1st	culpitav	"censure, find fault with; blame/reproach severely/harshly (L+S);"	perfect_stem
1st	culpav	"blame, find fault with, censure, reproach, reprove, disapprove; accuse, condemn;"	perfect_stem
1st	cultellav	measure horizontal distances over rough ground with vertical rods;	perfect_stem
1st	cultellav	|make in shape of a knife; level ground by the coulter (vertical blade on plow);	perfect_stem
1st	cumulav	"heap/pile up/high, gather into a pile/heap; accumulate, amass; load/fill full;"	perfect_stem
1st	cumulav	|increase/augment/enhance; perfect/finish up; (PASS) be made/composed of;	perfect_stem
1st	cunctav	"delay, impede, hold up; hesitate, tarry, linger; be slow to act; dawdle; doubt;"	perfect_stem
1st	cuneav	"wedge in, secure by wedging; force in like a wedge; form a wedge, taper; mass;"	perfect_stem
1st	curitav	"give frequent/abundant attention to; take care of, cherish (L+S);"	perfect_stem
1st	curav	arrange/see/attend to; take care of; provide for; worry/care about; heal/cure;	perfect_stem
1st	curav	|undertake; procure; regard w/anxiety/interest; take trouble/interest; desire;	perfect_stem
1st	cursitav	run about/to-and-fro/habitually; race/run races; resort frequently; be in motion	perfect_stem
1st	cursav	run/rush/hurry to-and-fro/hither-and-thither; run constantly about; run over;	perfect_stem
1st	curtav	"shorten, cut short, abbreviate; diminish; circumcise; geld; dock (dog's tail);"	perfect_stem
1st	curvav	"bend/arch, make curved/bent; form a curve; make stoop/bow/yield; influence;"	perfect_stem
1st	cusav	coin/stamp money;	perfect_stem
1st	cuspidav	"tip, provide with a point; make pointed (L+S);"	perfect_stem
1st	cyathissav	ladle out wine; fill a cyathus/ladle (L+S);	perfect_stem
1st	cymbalissav	play/strike the cymbals;	perfect_stem
1st	damnificav	injure; fine;	perfect_stem
1st	damnav	"pass/pronounce judgment, find guilty; deliver/condemn/sentence; harm/damn/doom;"	perfect_stem
1st	damnav	|discredit; seek/secure condemnation of; find fault; bind/oblige under a will;	perfect_stem
1st	dampnav	"pass/pronounce judgment, find guilty; deliver/condemn/sentence; harm/damn/doom;"	perfect_stem
1st	dampnav	|discredit; seek/secure condemnation of; find fault; bind/oblige under a will;	perfect_stem
1st	dapinav	provide for; meet the cost of; serve up (as food) (L+S);	perfect_stem
1st	datav	"be in habit of giving; make a practice of giving; give away, administer (L+S);"	perfect_stem
1st	deacinav	cleanse of grape-skins/etc.;	perfect_stem
1st	deaduocav	dis-avow;	perfect_stem
1st	dealbav	"whitewash; whiten (over); plaster, parget (L+S); purify, cleanse (eccl.);"	perfect_stem
1st	deambulav	"take a walk, go for a walk; walk abroad (L+S); walk much; promenade;"	perfect_stem
1st	deamav	love dearly; be passionately/desperately in love with; be delighted with/obliged	perfect_stem
1st	deargentav	take/deprive/strip of silver/money; (late) silver/plate over (L+S);	perfect_stem
1st	dearmav	disarm; deprive of power; blunt;	perfect_stem
1st	deartuav	dismember; rend limb from limb (L+S); ruin;	perfect_stem
1st	deasceav	"cut/shape smoothly; efface by cutting, rub out; get the better of; hew/cut w/ax;"	perfect_stem
1st	deasciav	"cut/shape smoothly; efface by cutting, rub out; get the better of; hew/cut w/ax;"	perfect_stem
1st	deaurav	"gild, gild over; (cover with gold leaf or plate);"	perfect_stem
1st	debellav	"fight out/to a finish; bring a battle/war to an end; vanquish, subdue;"	perfect_stem
1st	debilitav	weaken/disable/incapacitate/impair/maim/lame/cripple; deprive of power (to act);	perfect_stem
1st	deblaterav	"babble, utter in a foolish manner; blab out (L+S);"	perfect_stem
1st	debriav	intoxicate;	perfect_stem
1st	debuccinav	trumpet forth;	perfect_stem
1st	debucinav	trumpet forth;	perfect_stem
1st	decachinnav	"deride, laugh to scorn;"	perfect_stem
1st	decacrav	"consecrate, dedicate; assign/devote (to purpose/function); deify (person) (L+S);"	perfect_stem
1st	decacuminav	top a tree; remove the crown of a tree by lopping;	perfect_stem
1st	decalauticav	remove/relieve/deprive of a calautica (shoulder-length woman's headdress/hood);	perfect_stem
1st	decalcav	plaster with lime; coat thoroughly with whitewash;	perfect_stem
1st	decalvav	"make bald, remove the hair; cut/shear off the hair;"	perfect_stem
1st	decantav	decant;	perfect_stem
1st	decantav	"chant, recite singing; reel off, repeat often/harp on; prattle; bewitch/enchant;"	perfect_stem
1st	decapitav	decapitate; behead;	perfect_stem
1st	decarminav	make prose of verse; disarrange the order of words (in a verse);	perfect_stem
1st	decarnav	take off the flesh;	perfect_stem
1st	dececrav	"consecrate, dedicate; assign/devote (to purpose/function); deify (person) (L+S);"	perfect_stem
1st	decemplicav	multiply by ten;	perfect_stem
1st	decertav	fight (issue out/to the finish); contend/dispute/argue; struggle/compete over;	perfect_stem
1st	decharmidav	"de-Charmidize, destroy identity as Charmides (character in Plautus' Trinummus);"	perfect_stem
1st	decimav	choose by lot every tenth man (for punishment); make tithe offering (to a god);	perfect_stem
1st	decircinav	"round off, make rounded/circular;"	perfect_stem
1st	declamitav	declaim (oratoric exercise) continually/habitually; practice rhetoric; bluster;	perfect_stem
1st	declamav	"declaim, make speeches (usu. as an oratorical exercise); bluster/bawl (L+S);"	perfect_stem
1st	declarav	"declare/announce/make known; indicate, reveal, testify, show/prove; mean (word);"	perfect_stem
1st	declinav	deflect/divert/turnaside/swerve/change direction/deviate/dodge; digress/diverge;	perfect_stem
1st	declinav	"|avoid/stray; vary/be different; bend/sink down, subside/decline; lower/descend;"	perfect_stem
