1st_deponent,infici,deny; refuse to acknowledge as true; withhold; disown; repudiate (claims);
1st_deponent,infiti,deny; not confess/acknowledge; withhold; disown; repudiate (claim); contradict;
1st_deponent,injuri,"injure; do injury; wrong, do wrong;"
1st_deponent,inlacrim,weep over/at (with DAT); shed tears; water (eyes);
1st_deponent,insect,"pursue with hostile intent; pursue with hostile speech, etc;"
1st_deponent,insidi,lie in wait (to rob/assault; lie in ambush; make treacherous attack (on); plot;
1st_deponent,insidi,|lay traps; act to catch person out; wait and watch; be on lookout (for); lurk;
1st_deponent,interf,"interrupt, interpose; break in conversation; speak between/while other speaking;"
1st_deponent,intermin,"utter threats (to check/alter action); forbid w/threats; threaten, menace (L+S);"
1st_deponent,interpret,explain/expound; interpret/prophesy from (dream/omen); understand/comprehend;
1st_deponent,interpret,|decide; translate; regard/construe; take view (that); interpret to suit self;
1st_deponent,jacul,"throw a javelin; hurl, cast; shoot at;"
1st_deponent,joc,"joke, jest; say in jest; make merry;"
1st_deponent,jocul,jest; joke;
1st_deponent,juven,"act like a youth, be impetuous;"
1st_deponent,lacrim,"shed tears, weep;"
1st_deponent,laet,"be glad/joyful/delighted; rejoice; be fond (of), delight in; flourish (on/in);"
1st_deponent,lament,lament; utter cries of grief; bewail; lament for; complain that;
1st_deponent,latrocin,engage in brigandage or piracy;
1st_deponent,lenocin,"work as a procurer; make up to, flatter;"
1st_deponent,libidin,gratify/indulge lust/passion;
1st_deponent,lign,collect firewood;
1st_deponent,lubidin,gratify/indulge lust/passion;
1st_deponent,lubric,slip (morally);
1st_deponent,lucr,"gain, win; make a profit (out of );"
1st_deponent,luct,wrestle; struggle; fight (against);
1st_deponent,ludific,"make fun/sport of, treat as a plaything; trifle with;"
1st_deponent,lurch,"eat greedily; guzzle, gorge; devour (Ecc); eat voraciously (L+S);"
1st_deponent,lurc,"eat greedily; guzzle, gorge; devour (Ecc); eat voraciously (L+S);"
1st_deponent,lustr,haunt/frequent brothels;
1st_deponent,luxuri,grow luxuriantly/rank; luxuriate; frisk/gambol; revel/run riot; indulge oneself;
1st_deponent,machin,devise; plot;
1st_deponent,malign,malign; act/do/contrive maliciously; act badly/wickedly (Ecc);
1st_deponent,manduc,"chew, masticate, gnaw; eat, devour;"
1st_deponent,masterb,masturbate; defile oneself (L+S);
1st_deponent,masturb,masturbate;
1st_deponent,materi,get timber;
1st_deponent,medic,"heal, cure;"
1st_deponent,medit,"consider/contemplate/ponder; meditate, think about; reflect on; devise/plan;"
1st_deponent,medit,"|have in mind, intend; think out, prepare a speech; practice public speaking;"
1st_deponent,medit,"||rehearse; go over, say to oneself; declaim, work over (song) in performance;"
1st_deponent,mendic,"beg for; be a beggar, go begging;"
1st_deponent,merc,trade; buy;
1st_deponent,met,"measure off, mark out;"
1st_deponent,minit,"threaten (to), use threats; constitute a danger/threat; hold out as a threat;"
1st_deponent,min,"threaten, speak/act menacingly; make threatening movement; give indication of;"
1st_deponent,mir,be amazed/surprised/bewildered (at); look in wonder/awe/admiration at;
1st_deponent,mir,|admire/revere; wonder; marvel at;
1st_deponent,miser,"pity, feel sorry for; view with compassion; (vocal sorrow/compassion);"
1st_deponent,moder,guide; control; regulate; govern;
1st_deponent,modul,sing; play; set to music;
1st_deponent,moech,commit adultery;
1st_deponent,moriger,be compliant/indulgent to; gratify; humor;
1st_deponent,mor,"delay; stay, stay behind; devote attention to;"
1st_deponent,mugin,"loiter, dally;"
1st_deponent,muner,"give, present;"
1st_deponent,musin,deliberate about;
1st_deponent,mutu,"borrow, obtain on loan;"
1st_deponent,negoti,"do business, trade;"
1st_deponent,nix,"support oneself, rest/lean (on) (w/ABL); struggle/strive, exert oneself (W/INF);"
1st_deponent,nug,"play the fool, talk nonsense; trifle;"
1st_deponent,nundin,buy or sell in the market; practice trade of a discreditable kind;
1st_deponent,nutric,nurse/suckle; raise/rear/bring up; nourish/promote growth/well being; cherish;
1st_deponent,obluct,struggle against;
1st_deponent,obson,"buy food, get/purchase provisions/(things for meal); go shopping; feast/banquet;"
1st_deponent,obtest,call to witness; implore;
1st_deponent,obvers,appear before one; go to and fro publicly;
1st_deponent,odor,"smell out, scent; get a smattering (of );"
1st_deponent,omin,"forebode, presage;"
1st_deponent,oper,"labor, toil, work; perform (religious service), attend, serve; devote oneself;"
1st_deponent,opin,"suppose, imagine;"
1st_deponent,opitul,bring aid to; help; bring relief to;
1st_deponent,opson,"buy food, get/purchase provisions/(things for meal); go shopping; feast/banquet;"
1st_deponent,ort,procreate; give birth/rise to; beget; engender/produce/generate (offspring);
1st_deponent,oscul,kiss; exchange kisses;
1st_deponent,oti,"be at leisure, enjoy a holiday;"
1st_deponent,pabul,forage;
1st_deponent,pal,wander abroad stray; scatter; wander aimlessly;
1st_deponent,palp,"stroke; coax, flatter, wheedle;"
1st_deponent,pandicul,stretch oneself;
1st_deponent,patrocin,"defend, protect;"
1st_deponent,perbacch,get through; waste (time) in revelry; carouse/revel throughout (L+S);
1st_deponent,percont,inquire;
1st_deponent,peregrin,"travel about, be an alien, sojourn in strange country, go abroad, wander, roam;"
1st_deponent,pergraec,enjoy oneself; behave like the Greeks;
1st_deponent,periclit,"try, prove, test, make a trial of, put to the test/in peril; risk, endanger;"
1st_deponent,perplex,perplex;
1st_deponent,perpopul,"ravage, devastate completely;"
1st_deponent,perscrut,search/look though; search high and low; study/investigate carefully;
1st_deponent,persect,pursue/follow closely/eagerly; follow up; investigate (question);
1st_deponent,perspecul,reconnoiter; examine well;
1st_deponent,pervag,"wander or range through, rove about; pervade, spread widely; extend;"
1st_deponent,perven,chase through;
1st_deponent,phantasi,"imagine, fancy;"
1st_deponent,philosoph,philosophize;
1st_deponent,pigner,"appropriate; assert one's claim to; make certain, assure; guarantee, pledge;"
1st_deponent,pignor,"appropriate; assert one's claim to; make certain, assure; guarantee, pledge;"
1st_deponent,pigr,hesitate; hang back;
1st_deponent,pisc,fish;
1st_deponent,pollicit,promise (assiduously);
1st_deponent,popul,"ravage, devastate, lay waste; plunder; despoil, strip;"
1st_deponent,praecon,herald; proclaim;
1st_deponent,praed,acquire loot (by robbery/war/depredation); obtain food by hunting/preying;
1st_deponent,praed,"|pillage, despoil; plunder, loot; take as prey/catch;"
1st_deponent,praef,say/utter/mention beforehand/in advance; recite (preliminary formula);
1st_deponent,praeli,do battle; (variant of proelior);
1st_deponent,praemedit,consider in advance;
1st_deponent,praestol,"stand ready for, expect, wait for (w/DAT or ACC);"
1st_deponent,praevaric,"transgress, sin against; violate; be in collusion; be/walk crooked/not upright;"
1st_deponent,praevaric,|straddle; have secret understanding w/enemy;
1st_deponent,prec,"beg/implore/entreat; wish/pray for/to; pray, supplicate, beseech;"
1st_deponent,princip,rule; rule over (w/GEN/DAT) (Souter);
1st_deponent,proc,"urge/press (w/commands/suits); woo, importune for one's hand; ask/demand (L+S);"
1st_deponent,proeli,fight;
1st_deponent,prof,speak out;
1st_deponent,prooemi,make a prooemium/preface/introduction to a speech;
1st_deponent,prospecul,"look out, survey the situation; look out/watch for;"
1st_deponent,protest,"testify, testify publicly, bear witness to; protest (L+S); assert (Bee);"
1st_deponent,quadrupl,be informer;
1st_deponent,querit,"complain; make a public outcry, cry out in protest; complain excessively;"
1st_deponent,quirit,"complain; make a public outcry, cry out in protest; complain excessively;"
1st_deponent,radi,"beam, shine; radiate light;"
1st_deponent,ratiocin,"compute, calculate; argue, infer, conclude;"
1st_deponent,record,"think over; call to mind, remember;"
1st_deponent,redic,take root; grow roots;
1st_deponent,refrag,"oppose (candidate/interests); act to disadvantage of; act counter to, mitigate;"
1st_deponent,reluct,"resist, struggle against, make opposition;"
1st_deponent,remor,delay;
1st_deponent,remuner,"reward, repay, recompense, remunerate; requite; pay back, retaliate;"
